# gf180-pll :: pll-top-smoke acquisition transient
# record_id: 20260802-160926-8456ff3
# corner: typical_27c_3.30v (typical,res_typical,moscap_typical,mimcap_typical)
# config: N=8 band=5 icp_code=2 fref=9e6
# decimation: nearest-sample at 20e-9 s from the full ngspice trace
t_s,vctrl_v,lock_v,fb_v
4.9614662e-05,1.49425,3.3,3.3
4.96347028e-05,1.49383,3.3,3.30001
4.965472e-05,1.49366,3.3,3.30001
4.96747936e-05,1.49352,3.3,1.13326e-05
4.96948007e-05,1.49339,3.3,1.92093e-05
4.97148127e-05,1.49327,3.3,-2.4892e-06
4.97348515e-05,1.49391,3.3,3.3
4.97548716e-05,1.49375,3.3,3.3
4.97749702e-05,1.49359,3.3,3.30001
4.97950376e-05,1.49346,3.3,1.86563e-06
4.98150539e-05,1.49334,3.3,-2.70502e-06
4.98350887e-05,1.49386,3.3,3.30003
4.98550979e-05,1.49383,3.3,3.30001
4.98751966e-05,1.49367,3.3,3.3
4.98952022e-05,1.49352,3.3,-1.79643e-06
4.99152411e-05,1.4934,3.3,4.52133e-06
4.99352549e-05,1.49328,3.3,4.18145e-06
4.99552654e-05,1.49393,3.3,3.3
4.99752853e-05,1.49377,3.3,3.3
4.99953728e-05,1.49361,3.3,3.3
5.00154053e-05,1.49348,3.3,-2.0369e-06
5.00354353e-05,1.49336,3.3,2.87745e-05
5.00554665e-05,1.49325,3.3,-2.71723e-06
5.00754987e-05,1.49384,3.3,3.3
5.00955533e-05,1.49368,3.3,3.3
5.01156214e-05,1.49354,3.3,3.53448e-06
5.01356691e-05,1.49341,3.3,-2.00586e-06
5.0155763e-05,1.4933,3.3,-3.48762e-08
5.01758141e-05,1.49395,3.3,3.30001
5.01958933e-05,1.49375,3.3,3.3
5.02159393e-05,1.4936,3.3,3.2999
5.02360325e-05,1.49347,3.3,2.49578e-06
5.02561256e-05,1.49335,3.3,-9.2727e-07
5.02762133e-05,1.49325,3.3,-4.57518e-06
5.0296313e-05,1.49383,3.3,3.3
5.03163722e-05,1.49368,3.3,3.3
5.03364311e-05,1.49354,3.3,1.15793e-06
5.0356443e-05,1.49342,3.3,2.95651e-06
5.0376483e-05,1.49331,3.3,4.43581e-06
5.03965081e-05,1.49403,3.3,3.29997
5.04166032e-05,1.49375,3.3,3.3
5.0436674e-05,1.49361,3.3,3.3
5.04567468e-05,1.49348,3.3,-7.40147e-07
5.04767788e-05,1.49336,3.3,3.03824e-07
5.0496787e-05,1.49326,3.3,2.57794e-06
5.05168141e-05,1.49385,3.3,3.3
5.05368793e-05,1.49369,3.3,3.3
5.05569251e-05,1.49356,3.3,-0.000107143
5.05769253e-05,1.49343,3.3,9.3863e-05
5.05969286e-05,1.49333,3.3,8.94181e-07
5.06169453e-05,1.49418,3.3,3.3
5.06369677e-05,1.49377,3.3,3.3
5.06570316e-05,1.49362,3.3,3.3
5.06770577e-05,1.49349,3.3,1.58042e-06
5.06970769e-05,1.49338,3.3,1.99469e-06
5.07171493e-05,1.49328,3.3,4.65326e-06
5.07371641e-05,1.49383,3.3,3.3
5.07571817e-05,1.49369,3.3,3.3039
5.07772564e-05,1.49355,3.3,3.3
5.07973031e-05,1.49343,3.3,-9.09278e-07
5.08173604e-05,1.49333,3.3,1.43302e-06
5.08373681e-05,1.49421,3.3,3.3
5.08573688e-05,1.49377,3.3,3.3
5.08774257e-05,1.49362,3.3,3.29998
5.08974777e-05,1.4935,3.3,-7.9749e-06
5.09175118e-05,1.49339,3.3,2.4675e-05
5.09375558e-05,1.49329,3.3,0.00325647
5.09576474e-05,1.49382,3.3,3.3
5.09777254e-05,1.49369,3.3,3.3
5.09977391e-05,1.49356,3.3,3.3
5.10178081e-05,1.49344,3.3,3.06614e-06
5.1037864e-05,1.49334,3.3,-2.47501e-06
5.10579042e-05,1.49409,3.3,3.30002
5.10779294e-05,1.49376,3.3,3.3
5.10979418e-05,1.49362,3.3,3.29987
5.11180122e-05,1.4935,3.3,-3.64731e-05
5.11380662e-05,1.49339,3.3,4.97771e-07
5.11580887e-05,1.4933,3.3,-5.43588e-07
5.11781707e-05,1.49382,3.3,3.30001
5.11982481e-05,1.49369,3.3,3.3
5.12183432e-05,1.49356,3.3,3.3
5.12384132e-05,1.49345,3.3,1.00312e-06
5.12584367e-05,1.49335,3.3,3.2518e-06
5.12784708e-05,1.49387,3.3,3.07495
5.1298526e-05,1.49376,3.3,3.29999
5.13185337e-05,1.49363,3.3,3.3
5.13385968e-05,1.49351,3.3,6.44117e-07
5.13586129e-05,1.4934,3.3,2.0832e-07
5.1378642e-05,1.49331,3.3,5.6043e-07
5.13986619e-05,1.49386,3.3,3.3
5.14186719e-05,1.4937,3.3,3.3
5.14387468e-05,1.49358,3.3,3.30001
5.14587702e-05,1.49346,3.3,0.000976605
5.14788476e-05,1.49336,3.3,2.99072e-06
5.14988616e-05,1.49328,3.3,-1.39831e-06
5.15189468e-05,1.49378,3.3,3.3
5.1539011e-05,1.49365,3.3,3.3
5.15590111e-05,1.49353,3.3,4.25151e-06
5.15790263e-05,1.49342,3.3,2.60713e-06
5.15990395e-05,1.49333,3.3,-2.18933e-06
5.16191066e-05,1.49397,3.3,3.3
5.16391136e-05,1.49374,3.3,3.3
5.165921e-05,1.49361,3.3,3.3
5.16793095e-05,1.4935,3.3,1.45783e-06
5.16993698e-05,1.4934,3.3,1.96329e-06
5.17194294e-05,1.49331,3.3,1.48612e-07
5.17394968e-05,1.49372,3.3,3.3
5.17595555e-05,1.4936,3.3,3.3
5.17796014e-05,1.49348,3.3,4.24184e-05
5.17996618e-05,1.49339,3.3,7.7104e-06
5.181974e-05,1.4933,3.3,2.8802e-05
5.183982e-05,1.49401,3.3,3.3
5.18598461e-05,1.49368,3.3,3.3
5.18798503e-05,1.49356,3.3,3.3
5.18999468e-05,1.49346,3.3,2.27141e-06
5.19200209e-05,1.49336,3.3,-1.62918e-06
5.19400357e-05,1.49328,3.3,1.66199e-06
5.19600609e-05,1.49376,3.3,3.3
5.1980066e-05,1.49364,3.3,3.29993
5.20001057e-05,1.49352,3.3,3.3
5.20201073e-05,1.49342,3.3,2.20383e-06
5.20401086e-05,1.49334,3.3,-2.08279e-06
5.20601537e-05,1.49418,3.3,3.30001
5.20802433e-05,1.49374,3.3,3.3
5.21003328e-05,1.49361,3.3,3.30001
5.21203975e-05,1.4935,3.3,-1.63223e-06
5.21404345e-05,1.49341,3.3,-1.94268e-06
5.21604709e-05,1.49332,3.3,2.22857e-05
5.21805149e-05,1.49379,3.3,3.3
5.22005461e-05,1.49368,3.3,3.3
5.22206241e-05,1.49356,3.3,3.29999
5.22406853e-05,1.49346,3.3,-2.27639e-07
5.22607109e-05,1.49337,3.3,6.13098e-07
5.22807154e-05,1.4939,3.3,3.30001
5.23007647e-05,1.49376,3.3,3.3
5.23207694e-05,1.49364,3.3,3.3
5.23407704e-05,1.49353,3.3,3.71776e-05
5.23608627e-05,1.49343,3.3,-2.02347e-06
5.23808772e-05,1.49335,3.3,4.37582e-07
5.24009339e-05,1.49382,3.3,3.3
5.24210279e-05,1.49371,3.3,3.3
5.24411226e-05,1.49359,3.3,3.3
5.24612031e-05,1.49349,3.3,3.76393e-06
5.24812185e-05,1.4934,3.3,-3.34026e-06
5.25012239e-05,1.49255,3.3,3.30023
5.2521249e-05,1.49378,3.3,3.30002
5.25413417e-05,1.49366,3.3,3.3
5.25613599e-05,1.49355,3.3,-2.93683e-06
5.25813843e-05,1.49345,3.3,-3.25031e-06
5.26014132e-05,1.49337,3.3,2.436e-06
5.26215034e-05,1.49383,3.3,3.3
5.26415615e-05,1.4937,3.3,3.3
5.26615786e-05,1.49359,3.3,3.30001
5.26816321e-05,1.49349,3.3,4.69468e-06
5.2701661e-05,1.4934,3.3,0.00138
5.27216626e-05,1.49332,3.3,2.32511e-06
5.27417289e-05,1.49375,3.3,3.3
5.27618237e-05,1.49363,3.3,3.3
5.27818741e-05,1.49353,3.3,1.095e-06
5.2801962e-05,1.49343,3.3,2.90477e-06
5.28219858e-05,1.49335,3.3,-2.10042e-06
5.28420552e-05,1.49386,3.3,3.3
5.28621009e-05,1.49369,3.3,3.3
5.28821157e-05,1.49358,3.3,3.30379
5.29022073e-05,1.49348,3.3,-6.25063e-07
5.29222613e-05,1.4934,3.3,1.074e-06
5.29423267e-05,1.49332,3.3,-1.47504e-06
5.29623779e-05,1.49376,3.3,3.3
5.29824343e-05,1.49364,3.3,3.3
5.3002497e-05,1.49354,3.3,-1.29547e-05
5.30225326e-05,1.49345,3.3,1.27472e-06
5.30425713e-05,1.49337,3.3,-5.13007e-06
5.30625932e-05,1.49396,3.3,3.29235
5.30826084e-05,1.49369,3.3,3.30001
5.31026522e-05,1.49358,3.3,3.3
5.31227297e-05,1.49349,3.3,1.22936e-06
5.31427941e-05,1.4934,3.3,-5.29001e-07
5.31628353e-05,1.49333,3.3,1.89605e-06
5.31828721e-05,1.49374,3.3,3.3
5.32028947e-05,1.49363,3.3,3.30001
5.32228948e-05,1.49353,3.3,0.00021981
5.32429491e-05,1.49344,3.3,-5.55136e-05
5.3262972e-05,1.49337,3.3,3.25307e-07
5.32830171e-05,1.49408,3.3,3.3
5.33030555e-05,1.49368,3.3,3.3
5.33231452e-05,1.49358,3.3,3.3
5.33432381e-05,1.49349,3.3,-1.45374e-06
5.3363308e-05,1.4934,3.3,1.16982e-06
5.33833835e-05,1.49333,3.3,-4.72139e-06
5.34034303e-05,1.49373,3.3,3.29985
5.34234923e-05,1.49363,3.3,3.29997
5.34435889e-05,1.49353,3.3,3.3
5.34636465e-05,1.49344,3.3,-7.65393e-07
5.34836764e-05,1.49337,3.3,8.46583e-08
5.35037187e-05,1.49409,3.3,3.30001
5.35238117e-05,1.49368,3.3,3.3
5.35438801e-05,1.49358,3.3,3.30002
5.35639555e-05,1.49349,3.3,8.37981e-06
5.3583976e-05,1.49341,3.3,7.58e-05
5.36040694e-05,1.49334,3.3,0.000193969
5.36241154e-05,1.4937,3.3,3.3
5.36441446e-05,1.49361,3.3,3.3
5.36642263e-05,1.49352,3.3,3.3
5.36842435e-05,1.49344,3.3,-6.26853e-07
5.37042826e-05,1.49336,3.3,-3.33578e-07
5.37243272e-05,1.49395,3.3,3.30001
5.37443579e-05,1.49368,3.3,3.30001
5.37643889e-05,1.49358,3.3,3.29721
5.37844413e-05,1.49349,3.3,-1.32962e-06
5.38044699e-05,1.49341,3.3,6.36345e-08
5.38245278e-05,1.49334,3.3,-8.74735e-07
5.38445764e-05,1.49375,3.3,3.3
5.38646163e-05,1.49366,3.3,3.3
5.38846249e-05,1.49356,3.3,3.3
5.39047062e-05,1.49347,3.3,8.29542e-08
5.39247456e-05,1.4934,3.3,-3.05499e-06
5.3944762e-05,1.49376,3.3,-0.00807099
5.39647683e-05,1.49372,3.3,3.3
5.39848162e-05,1.49362,3.3,3.3
5.40048634e-05,1.49353,3.3,2.15543e-06
5.40249605e-05,1.49345,3.3,2.76198e-06
5.4045041e-05,1.49338,3.3,3.52709e-06
5.40650458e-05,1.49378,3.3,3.30001
5.4085053e-05,1.49366,3.3,3.30001
5.41050956e-05,1.49357,3.3,3.30014
5.41250967e-05,1.49348,3.3,-3.51159e-07
5.41451075e-05,1.49341,3.3,-9.1658e-07
5.41651328e-05,1.49334,3.3,-1.11121e-06
5.41851564e-05,1.49371,3.3,3.3
5.4205191e-05,1.49361,3.3,3.3
5.42252733e-05,1.49352,3.3,-5.98774e-06
5.42453542e-05,1.49344,3.3,5.30203e-07
5.42653566e-05,1.49337,3.3,2.03643e-06
5.42854457e-05,1.49385,3.3,3.29998
5.43054538e-05,1.49366,3.3,3.3
5.43255384e-05,1.49356,3.3,3.3
5.43456147e-05,1.49348,3.3,3.11245e-06
5.43657096e-05,1.49341,3.3,4.01749e-06
5.43857396e-05,1.49335,3.3,-4.6445e-06
5.4405832e-05,1.49371,3.3,3.30001
5.44258724e-05,1.49361,3.3,3.30001
5.4445876e-05,1.49353,3.3,-7.45015e-05
5.4465961e-05,1.49345,3.3,-5.28008e-06
5.44860541e-05,1.49338,3.3,5.32462e-07
5.45061368e-05,1.49397,3.3,3.3
5.45261396e-05,1.49366,3.3,3.3
5.454622e-05,1.49357,3.3,3.3
5.45662296e-05,1.49349,3.3,2.7852e-06
5.45863079e-05,1.49341,3.3,-3.59668e-06
5.46063834e-05,1.49335,3.3,-6.21924e-06
5.46264109e-05,1.4937,3.3,3.30001
5.46464426e-05,1.49362,3.3,3.30001
5.46665352e-05,1.49353,3.3,3.30001
5.46865609e-05,1.49346,3.3,5.11171e-07
5.47066157e-05,1.49339,3.3,4.80351e-07
5.47266363e-05,1.4941,3.3,3.3
5.47467102e-05,1.49368,3.3,3.29999
5.47667485e-05,1.49359,3.3,3.30001
5.47868404e-05,1.49351,3.3,1.65104e-06
5.48069132e-05,1.49344,3.3,-2.69813e-06
5.48269757e-05,1.49337,3.3,2.03377e-05
5.48469845e-05,1.4937,3.3,3.3
5.48669975e-05,1.49362,3.3,3.29999
5.48870742e-05,1.49353,3.3,3.29999
5.4907171e-05,1.49346,3.3,-4.74343e-07
5.49271769e-05,1.4934,3.3,3.18751e-07
5.49472369e-05,1.49251,3.3,3.3
5.49673348e-05,1.49365,3.3,3.29999
5.49873528e-05,1.49357,3.3,3.3
5.50073646e-05,1.49349,3.3,0.00013202
5.50273939e-05,1.49342,3.3,1.82527e-06
5.50474829e-05,1.49336,3.3,1.2331e-06
5.50675029e-05,1.49368,3.3,3.30001
5.50875058e-05,1.49361,3.3,3.3
5.51075101e-05,1.49353,3.3,3.3
5.5127583e-05,1.49346,3.3,1.3249e-06
5.51475897e-05,1.49339,3.3,5.96007e-07
5.51676174e-05,1.49391,3.3,3.306
5.51876403e-05,1.49367,3.3,3.30231
5.52077149e-05,1.49358,3.3,3.3
5.52277484e-05,1.49351,3.3,-7.50642e-08
5.5247795e-05,1.49344,3.3,-1.34035e-06
5.5267828e-05,1.49338,3.3,-9.31033e-07
5.52879234e-05,1.49373,3.3,3.3
5.53080218e-05,1.49364,3.3,3.3
5.5328039e-05,1.49356,3.3,3.3
5.53480396e-05,1.49348,3.3,2.8601e-06
5.53680774e-05,1.49342,3.3,-0.0131475
5.53881628e-05,1.49336,3.3,2.60216e-06
5.54082527e-05,1.49367,3.3,3.3
5.54282838e-05,1.49358,3.3,3.3
5.54482989e-05,1.49351,3.3,5.4173e-07
5.54683553e-05,1.49344,3.3,-2.9058e-06
5.54883859e-05,1.49338,3.3,8.89488e-07
5.55084566e-05,1.49372,3.3,3.30001
5.5528494e-05,1.49359,3.3,3.3
5.55485463e-05,1.49352,3.3,3.30244
5.55685921e-05,1.49345,3.3,1.58774e-06
5.55886613e-05,1.49339,3.3,-1.53109e-07
5.56086616e-05,1.49334,3.3,6.31701e-07
5.56287187e-05,1.49362,3.3,3.3
5.56487364e-05,1.49354,3.3,3.30001
5.56687869e-05,1.49347,3.3,2.89594e-05
5.56888035e-05,1.49341,3.3,-5.09795e-07
5.57088564e-05,1.49336,3.3,-0.000558428
5.57289333e-05,1.49382,3.3,3.3
5.57489334e-05,1.49358,3.3,3.30001
5.5769015e-05,1.4935,3.3,3.29999
5.57890242e-05,1.49344,3.3,1.27997e-06
5.58090745e-05,1.49339,3.3,-3.93422e-07
5.58291421e-05,1.49334,3.3,-2.95278e-07
5.58492251e-05,1.49365,3.3,3.3
5.58692683e-05,1.49358,3.3,3.29999
5.58892889e-05,1.49351,3.3,2.5616
5.59093885e-05,1.49344,3.3,1.88229e-06
5.59294035e-05,1.49339,3.3,-2.25025e-06
5.59494616e-05,1.49401,3.3,3.30001
5.59695485e-05,1.49363,3.3,3.29999
5.59896269e-05,1.49356,3.3,3.3
