# campaign: vco-tuning-range
# record_id: 20260731-175947-0a12e6c
# generated_utc: 2026-07-31T18:00:13Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: design/vco.sch -> sim/vco-tuning-range/netlist-snapshots/20260731-175947-0a12e6c.spice
# corners: 7 bundles{typical,ff,ss,fs,sf,all-slow,all-fast} x temp{-40,27,125}C x vdd{2.97,3.30,3.63}V x band{0..7} x vctrl{0.9..2.7 in 0.3V} = 3528 points
# dut: 5-stage current-starved single-ended CMOS ring VCO (DR-001 Decision 2),
#   3-bit band select via three cascaded switched-ratio mirror stages
#   (x1.65 / x1.65^2 / x1.65^4), fine control by a source-degenerated V->I
#   converter offset by a 2*Vgs reference so I_sum ~ (Vctrl + Voff)/Rdeg.
#   Topology and sizing rationale: design/README.md.
# fosc_hz: measured at the buffered output CLK over 4 whole cycles after tsettle
# isupply_a: average current out of that instance's own VDD_VCO ammeter over
#   the measurement window (whole block: bias + ring + output buffer + decap)
# bundles: typical/ff/ss/fs/sf are MOS-only (res_typical, moscap_typical);
#   all-slow = ss+res_ss+moscap_ss ; all-fast = ff+res_ff+moscap_ff
bundle,temp_c,vdd_v,band,vctrl_v,fosc_hz,isupply_a
sf,-40,3.63,3,1.8,2.41925e+07,0.000113342
sf,-40,3.63,3,2.1,2.74361e+07,0.0001246
sf,-40,3.63,3,2.4,3.06803e+07,0.00013718
sf,-40,3.63,3,2.7,3.39767e+07,0.000148079
sf,-40,3.63,4,0.9,2.53761e+07,9.22527e-05
sf,-40,3.63,4,1.2,2.99813e+07,0.000102517
sf,-40,3.63,4,1.5,3.50418e+07,0.000115982
sf,-40,3.63,4,1.8,4.03651e+07,0.000128028
sf,-40,3.63,4,2.1,4.58714e+07,0.000141315
sf,-40,3.63,4,2.4,5.15295e+07,0.000153031
sf,-40,3.63,4,2.7,5.71718e+07,0.000166519
sf,-40,3.63,5,0.9,4.11802e+07,0.000121787
sf,-40,3.63,5,1.2,4.88457e+07,0.000140198
sf,-40,3.63,5,1.5,5.73454e+07,0.000157807
sf,-40,3.63,5,1.8,6.62474e+07,0.000178488
sf,-40,3.63,5,2.1,7.56405e+07,0.000197538
sf,-40,3.63,5,2.4,8.52647e+07,0.000216343
sf,-40,3.63,5,2.7,9.51933e+07,0.000237143
sf,-40,3.63,6,0.9,7.12333e+07,0.000172565
sf,-40,3.63,6,1.2,8.48586e+07,0.000197099
sf,-40,3.63,6,1.5,1.00249e+08,0.000223495
sf,-40,3.63,6,1.8,1.16358e+08,0.0002537
sf,-40,3.63,6,2.1,1.33606e+08,0.000282608
sf,-40,3.63,6,2.4,1.51207e+08,0.000313798
sf,-40,3.63,6,2.7,1.69762e+08,0.000344763
sf,-40,3.63,7,0.9,1.19052e+08,0.00025139
sf,-40,3.63,7,1.2,1.4301e+08,0.000290036
sf,-40,3.63,7,1.5,1.70122e+08,0.000333935
sf,-40,3.63,7,1.8,1.97562e+08,0.000379613
sf,-40,3.63,7,2.1,2.29737e+08,0.000425441
sf,-40,3.63,7,2.4,2.61983e+08,0.000473507
sf,-40,3.63,7,2.7,2.95059e+08,0.000521401
sf,27,2.97,0,0.9,4487100,4.60724e-05
sf,27,2.97,0,1.2,5315810,5.15325e-05
sf,27,2.97,0,1.5,6213950,5.66072e-05
sf,27,2.97,0,1.8,7146400,6.06182e-05
sf,27,2.97,0,2.1,8104930,6.59463e-05
sf,27,2.97,0,2.4,9097950,7.08195e-05
sf,27,2.97,0,2.7,1.00861e+07,7.63561e-05
sf,27,2.97,1,0.9,7297150,5.55501e-05
sf,27,2.97,1,1.2,8655750,6.13914e-05
sf,27,2.97,1,1.5,1.01225e+07,6.73267e-05
sf,27,2.97,1,1.8,1.16796e+07,7.39269e-05
sf,27,2.97,1,2.1,1.32761e+07,8.1537e-05
sf,27,2.97,1,2.4,1.49017e+07,8.89388e-05
sf,27,2.97,1,2.7,1.65451e+07,9.52397e-05
sf,27,2.97,2,0.9,1.22373e+07,6.20976e-05
sf,27,2.97,2,1.2,1.45418e+07,6.97024e-05
sf,27,2.97,2,1.5,1.70764e+07,7.82789e-05
sf,27,2.97,2,1.8,1.97183e+07,8.56102e-05
sf,27,2.97,2,2.1,2.24757e+07,9.39132e-05
sf,27,2.97,2,2.4,2.52925e+07,0.0001025
sf,27,2.97,2,2.7,2.8179e+07,0.00011064
sf,27,2.97,3,0.9,2.01463e+07,8.01813e-05
sf,27,2.97,3,1.2,2.40206e+07,9.14479e-05
sf,27,2.97,3,1.5,2.8287e+07,0.000102548
sf,27,2.97,3,1.8,3.27968e+07,0.000114143
sf,27,2.97,3,2.1,3.74778e+07,0.000126327
sf,27,2.97,3,2.4,4.23122e+07,0.000138602
sf,27,2.97,3,2.7,4.72897e+07,0.000150915
sf,27,2.97,4,0.9,3.46222e+07,8.85098e-05
sf,27,2.97,4,1.2,4.14696e+07,0.000101183
sf,27,2.97,4,1.5,4.89934e+07,0.000113201
sf,27,2.97,4,1.8,5.70398e+07,0.000127043
sf,27,2.97,4,2.1,6.5413e+07,0.000142065
sf,27,2.97,4,2.4,7.43127e+07,0.000154931
sf,27,2.97,4,2.7,8.33177e+07,0.000170616
sf,27,2.97,5,0.9,5.835e+07,0.00012191
sf,27,2.97,5,1.2,7.0295e+07,0.000140454
sf,27,2.97,5,1.5,8.36971e+07,0.000160239
sf,27,2.97,5,1.8,9.79734e+07,0.000180356
sf,27,2.97,5,2.1,1.13082e+08,0.00020185
sf,27,2.97,5,2.4,1.28875e+08,0.000222798
sf,27,2.97,5,2.7,1.45043e+08,0.000244813
sf,27,2.97,6,0.9,1.03273e+08,0.000172561
sf,27,2.97,6,1.2,1.25364e+08,0.000201694
sf,27,2.97,6,1.5,1.49994e+08,0.000230783
sf,27,2.97,6,1.8,1.76187e+08,0.000261425
sf,27,2.97,6,2.1,2.03443e+08,0.000292732
sf,27,2.97,6,2.4,2.3116e+08,0.000323
sf,27,2.97,6,2.7,2.59465e+08,0.000355493
sf,27,2.97,7,0.9,1.80305e+08,0.000259071
sf,27,2.97,7,1.2,2.18782e+08,0.000301493
sf,27,2.97,7,1.5,2.60674e+08,0.000348101
sf,27,2.97,7,1.8,3.03916e+08,0.000394244
sf,27,2.97,7,2.1,3.47489e+08,0.000442435
sf,27,2.97,7,2.4,3.90851e+08,0.000490389
sf,27,2.97,7,2.7,4.33449e+08,0.000536458
sf,27,3.30,0,0.9,4083080,5.0342e-05
sf,27,3.30,0,1.2,4817350,5.55242e-05
sf,27,3.30,0,1.5,5615730,6.0653e-05
sf,27,3.30,0,1.8,6434260,6.48884e-05
sf,27,3.30,0,2.1,7282240,7.07711e-05
sf,27,3.30,0,2.4,8139130,7.57608e-05
sf,27,3.30,0,2.7,9012510,8.15037e-05
sf,27,3.30,1,0.9,6577840,6.00509e-05
sf,27,3.30,1,1.2,7767250,6.64448e-05
sf,27,3.30,1,1.5,9071080,7.28389e-05
sf,27,3.30,1,1.8,1.04144e+07,7.90834e-05
sf,27,3.30,1,2.1,1.17805e+07,8.61793e-05
sf,27,3.30,1,2.4,1.32022e+07,9.33247e-05
sf,27,3.30,1,2.7,1.4638e+07,0.000101567
sf,27,3.30,2,0.9,1.09546e+07,6.76495e-05
sf,27,3.30,2,1.2,1.2967e+07,7.49883e-05
sf,27,3.30,2,1.5,1.51467e+07,8.43686e-05
sf,27,3.30,2,1.8,1.74254e+07,9.05221e-05
sf,27,3.30,2,2.1,1.97564e+07,9.94961e-05
sf,27,3.30,2,2.4,2.21891e+07,0.000108776
sf,27,3.30,2,2.7,2.46981e+07,0.000116351
sf,27,3.30,3,0.9,1.78195e+07,8.59694e-05
sf,27,3.30,3,1.2,2.11514e+07,9.73733e-05
sf,27,3.30,3,1.5,2.48008e+07,0.000108677
sf,27,3.30,3,1.8,2.86294e+07,0.000120485
sf,27,3.30,3,2.1,3.2537e+07,0.000133613
sf,27,3.30,3,2.4,3.66627e+07,0.000145038
sf,27,3.30,3,2.7,4.08493e+07,0.000157429
sf,27,3.30,4,0.9,3.03864e+07,9.6143e-05
sf,27,3.30,4,1.2,3.61603e+07,0.000107925
sf,27,3.30,4,1.5,4.24992e+07,0.000121217
sf,27,3.30,4,1.8,4.92474e+07,0.000134618
sf,27,3.30,4,2.1,5.62353e+07,0.000149605
sf,27,3.30,4,2.4,6.34612e+07,0.000162228
sf,27,3.30,4,2.7,7.09767e+07,0.000177268
sf,27,3.30,5,0.9,5.0414e+07,0.000130226
sf,27,3.30,5,1.2,6.03353e+07,0.000149596
sf,27,3.30,5,1.5,7.13459e+07,0.000168061
sf,27,3.30,5,1.8,8.30415e+07,0.000188825
sf,27,3.30,5,2.1,9.53073e+07,0.00021193
sf,27,3.30,5,2.4,1.08106e+08,0.000232857
sf,27,3.30,5,2.7,1.21479e+08,0.000254553
sf,27,3.30,6,0.9,8.79389e+07,0.00018341
sf,27,3.30,6,1.2,1.06059e+08,0.000209618
sf,27,3.30,6,1.5,1.26343e+08,0.0002398
sf,27,3.30,6,1.8,1.48136e+08,0.000272034
sf,27,3.30,6,2.1,1.70999e+08,0.000305178
sf,27,3.30,6,2.4,1.94775e+08,0.000337222
sf,27,3.30,6,2.7,2.19455e+08,0.00037099
sf,27,3.30,7,0.9,1.51904e+08,0.000270914
sf,27,3.30,7,1.2,1.84493e+08,0.00031555
sf,27,3.30,7,1.5,2.20816e+08,0.000364005
sf,27,3.30,7,1.8,2.59185e+08,0.000411732
sf,27,3.30,7,2.1,2.98865e+08,0.000462508
sf,27,3.30,7,2.4,3.39249e+08,0.000513133
sf,27,3.30,7,2.7,3.7983e+08,0.000561754
sf,27,3.63,0,0.9,3813850,5.69331e-05
sf,27,3.63,0,1.2,4481600,6.01583e-05
sf,27,3.63,0,1.5,5199950,6.47056e-05
sf,27,3.63,0,1.8,5939610,7.32027e-05
sf,27,3.63,0,2.1,6707140,7.59002e-05
sf,27,3.63,0,2.4,7479130,8.08202e-05
sf,27,3.63,0,2.7,8255210,8.60482e-05
sf,27,3.63,1,0.9,6094210,6.58351e-05
sf,27,3.63,1,1.2,7166620,7.32213e-05
sf,27,3.63,1,1.5,8329450,7.90688e-05
sf,27,3.63,1,1.8,9519860,8.63366e-05
sf,27,3.63,1,2.1,1.07698e+07,9.16005e-05
sf,27,3.63,1,2.4,1.20254e+07,0.000100439
sf,27,3.63,1,2.7,1.33157e+07,0.000109328
sf,27,3.63,2,0.9,1.00881e+07,7.42167e-05
sf,27,3.63,2,1.2,1.18939e+07,8.31704e-05
sf,27,3.63,2,1.5,1.3836e+07,8.97001e-05
sf,27,3.63,2,1.8,1.58515e+07,9.93527e-05
sf,27,3.63,2,2.1,1.79417e+07,0.000105619
sf,27,3.63,2,2.4,2.0079e+07,0.000115972
sf,27,3.63,2,2.7,2.22006e+07,0.000124782
sf,27,3.63,3,0.9,1.62477e+07,9.32508e-05
sf,27,3.63,3,1.2,1.91937e+07,0.000104306
sf,27,3.63,3,1.5,2.24013e+07,0.000115631
sf,27,3.63,3,1.8,2.5736e+07,0.000126991
sf,27,3.63,3,2.1,2.92169e+07,0.000140779
sf,27,3.63,3,2.4,3.27212e+07,0.000154007
sf,27,3.63,3,2.7,3.63475e+07,0.000166095
sf,27,3.63,4,0.9,2.75837e+07,0.00010339
sf,27,3.63,4,1.2,3.26635e+07,0.000116623
sf,27,3.63,4,1.5,3.81926e+07,0.000130095
sf,27,3.63,4,1.8,4.40042e+07,0.000143871
sf,27,3.63,4,2.1,5.01094e+07,0.000158445
sf,27,3.63,4,2.4,5.63204e+07,0.000173343
sf,27,3.63,4,2.7,6.27146e+07,0.00018769
sf,27,3.63,5,0.9,4.51445e+07,0.000138695
sf,27,3.63,5,1.2,5.37502e+07,0.000159009
sf,27,3.63,5,1.5,6.31937e+07,0.000177667
sf,27,3.63,5,1.8,7.31666e+07,0.000199608
sf,27,3.63,5,2.1,8.36482e+07,0.00022075
sf,27,3.63,5,2.4,9.43616e+07,0.000242778
sf,27,3.63,5,2.7,1.05835e+08,0.00026591
sf,27,3.63,6,0.9,7.78948e+07,0.000194585
sf,27,3.63,6,1.2,9.3307e+07,0.000220858
sf,27,3.63,6,1.5,1.10428e+08,0.000252619
sf,27,3.63,6,1.8,1.28796e+08,0.000286135
sf,27,3.63,6,2.1,1.48028e+08,0.000318105
sf,27,3.63,6,2.4,1.68306e+08,0.000352857
sf,27,3.63,6,2.7,1.89478e+08,0.0003855
sf,27,3.63,7,0.9,1.32328e+08,0.000284319
sf,27,3.63,7,1.2,1.59904e+08,0.000329322
sf,27,3.63,7,1.5,1.90851e+08,0.00037744
sf,27,3.63,7,1.8,2.24042e+08,0.000429741
sf,27,3.63,7,2.1,2.58848e+08,0.000480386
sf,27,3.63,7,2.4,2.94712e+08,0.000533181
sf,27,3.63,7,2.7,3.31747e+08,0.000587887
sf,125,2.97,0,0.9,4872060,6.26045e-05
sf,125,2.97,0,1.2,5751060,6.75233e-05
sf,125,2.97,0,1.5,6687250,7.37585e-05
sf,125,2.97,0,1.8,7665090,7.77673e-05
sf,125,2.97,0,2.1,8675420,8.37426e-05
sf,125,2.97,0,2.4,9712300,8.98544e-05
sf,125,2.97,0,2.7,1.07498e+07,9.63479e-05
sf,125,2.97,1,0.9,7968790,7.23179e-05
sf,125,2.97,1,1.2,9415050,7.95017e-05
sf,125,2.97,1,1.5,1.09676e+07,8.70292e-05
sf,125,2.97,1,1.8,1.26066e+07,9.36495e-05
sf,125,2.97,1,2.1,1.42879e+07,0.000102082
sf,125,2.97,1,2.4,1.59904e+07,0.000110087
sf,125,2.97,1,2.7,1.77645e+07,0.000117815
sf,125,2.97,2,0.9,1.3289e+07,8.06648e-05
sf,125,2.97,2,1.2,1.57464e+07,8.87922e-05
sf,125,2.97,2,1.5,1.84192e+07,9.7869e-05
sf,125,2.97,2,1.8,2.1217e+07,0.000106808
sf,125,2.97,2,2.1,2.41185e+07,0.00011574
sf,125,2.97,2,2.4,2.71305e+07,0.000125841
sf,125,2.97,2,2.7,3.02e+07,0.00013479
sf,125,2.97,3,0.9,2.20839e+07,0.000101785
sf,125,2.97,3,1.2,2.62542e+07,0.000113936
sf,125,2.97,3,1.5,3.08159e+07,0.000126232
sf,125,2.97,3,1.8,3.56199e+07,0.000139411
sf,125,2.97,3,2.1,4.06486e+07,0.000154052
sf,125,2.97,3,2.4,4.5826e+07,0.00016805
sf,125,2.97,3,2.7,5.13099e+07,0.000181444
sf,125,2.97,4,0.9,3.9127e+07,0.000113635
sf,125,2.97,4,1.2,4.67168e+07,0.000126967
sf,125,2.97,4,1.5,5.50817e+07,0.000142215
sf,125,2.97,4,1.8,6.40127e+07,0.000156221
sf,125,2.97,4,2.1,7.33872e+07,0.000172619
sf,125,2.97,4,2.4,8.31532e+07,0.000188969
sf,125,2.97,4,2.7,9.32294e+07,0.000205324
sf,125,2.97,5,0.9,6.67315e+07,0.000153807
sf,125,2.97,5,1.2,8.02903e+07,0.000176125
sf,125,2.97,5,1.5,9.53256e+07,0.000197646
sf,125,2.97,5,1.8,1.11401e+08,0.000221749
sf,125,2.97,5,2.1,1.28314e+08,0.000244402
sf,125,2.97,5,2.4,1.45947e+08,0.000270238
sf,125,2.97,5,2.7,1.64044e+08,0.000295059
sf,125,2.97,6,0.9,1.1835e+08,0.000214367
sf,125,2.97,6,1.2,1.43256e+08,0.000244693
sf,125,2.97,6,1.5,1.70628e+08,0.000281398
sf,125,2.97,6,1.8,1.99374e+08,0.000313739
sf,125,2.97,6,2.1,2.28888e+08,0.000348917
sf,125,2.97,6,2.4,2.58888e+08,0.00038599
sf,125,2.97,6,2.7,2.88899e+08,0.000421525
sf,125,2.97,7,0.9,2.08132e+08,0.000317851
sf,125,2.97,7,1.2,2.50314e+08,0.000367905
sf,125,2.97,7,1.5,2.94925e+08,0.000416012
sf,125,2.97,7,1.8,3.39887e+08,0.000468412
sf,125,2.97,7,2.1,3.84322e+08,0.000520183
sf,125,2.97,7,2.4,4.27265e+08,0.000571856
sf,125,2.97,7,2.7,4.6848e+08,0.000620045
sf,125,3.30,0,0.9,4440190,6.74363e-05
sf,125,3.30,0,1.2,5214280,7.15796e-05
sf,125,3.30,0,1.5,6045100,7.67528e-05
sf,125,3.30,0,1.8,6919570,8.28473e-05
sf,125,3.30,0,2.1,7804130,8.81252e-05
sf,125,3.30,0,2.4,8709490,9.39229e-05
sf,125,3.30,0,2.7,9631760,9.95542e-05
sf,125,3.30,1,0.9,7190820,7.74093e-05
sf,125,3.30,1,1.2,8464510,8.44473e-05
sf,125,3.30,1,1.5,9836960,9.18623e-05
sf,125,3.30,1,1.8,1.12508e+07,9.84581e-05
sf,125,3.30,1,2.1,1.27137e+07,0.000107074
sf,125,3.30,1,2.4,1.42301e+07,0.000115707
sf,125,3.30,1,2.7,1.5762e+07,0.000123183
sf,125,3.30,2,0.9,1.19238e+07,8.56998e-05
sf,125,3.30,2,1.2,1.40627e+07,9.41692e-05
sf,125,3.30,2,1.5,1.63921e+07,0.000103881
sf,125,3.30,2,1.8,1.88066e+07,0.000112441
sf,125,3.30,2,2.1,2.13249e+07,0.000121799
sf,125,3.30,2,2.4,2.39016e+07,0.000131937
sf,125,3.30,2,2.7,2.65145e+07,0.000142055
sf,125,3.30,3,0.9,1.95883e+07,0.000107662
sf,125,3.30,3,1.2,2.31741e+07,0.000119924
sf,125,3.30,3,1.5,2.70833e+07,0.000133627
sf,125,3.30,3,1.8,3.11901e+07,0.000146296
sf,125,3.30,3,2.1,3.54621e+07,0.000159614
sf,125,3.30,3,2.4,3.98821e+07,0.000175124
sf,125,3.30,3,2.7,4.43944e+07,0.000188301
sf,125,3.30,4,0.9,3.44205e+07,0.000118434
sf,125,3.30,4,1.2,4.08753e+07,0.000132831
sf,125,3.30,4,1.5,4.79076e+07,0.000149503
sf,125,3.30,4,1.8,5.53816e+07,0.000165825
sf,125,3.30,4,2.1,6.31798e+07,0.000179704
sf,125,3.30,4,2.4,7.12515e+07,0.000197029
sf,125,3.30,4,2.7,7.96693e+07,0.00021242
sf,125,3.30,5,0.9,5.7818e+07,0.000162223
sf,125,3.30,5,1.2,6.90917e+07,0.000182951
sf,125,3.30,5,1.5,8.15239e+07,0.000207367
sf,125,3.30,5,1.8,9.48207e+07,0.00022933
sf,125,3.30,5,2.1,1.08791e+08,0.000255039
sf,125,3.30,5,2.4,1.23461e+08,0.000278573
sf,125,3.30,5,2.7,1.3872e+08,0.000304942
sf,125,3.30,6,0.9,1.01201e+08,0.000225189
sf,125,3.30,6,1.2,1.22026e+08,0.000256369
sf,125,3.30,6,1.5,1.45133e+08,0.000289527
sf,125,3.30,6,1.8,1.69778e+08,0.000327601
sf,125,3.30,6,2.1,1.95602e+08,0.000363202
sf,125,3.30,6,2.4,2.22161e+08,0.000399297
sf,125,3.30,6,2.7,2.49416e+08,0.000436119
sf,125,3.30,7,0.9,1.77835e+08,0.000333104
sf,125,3.30,7,1.2,2.15003e+08,0.000381786
sf,125,3.30,7,1.5,2.55326e+08,0.000435687
sf,125,3.30,7,1.8,2.97187e+08,0.00049098
sf,125,3.30,7,2.1,3.39651e+08,0.000542251
sf,125,3.30,7,2.4,3.81905e+08,0.000600611
sf,125,3.30,7,2.7,4.23558e+08,0.000651787
sf,125,3.63,0,0.9,4144850,7.15186e-05
sf,125,3.63,0,1.2,4848550,7.53455e-05
sf,125,3.63,0,1.5,5609400,8.36302e-05
sf,125,3.63,0,1.8,6384830,8.87639e-05
sf,125,3.63,0,2.1,7189540,9.47323e-05
sf,125,3.63,0,2.4,8003290,0.000100916
sf,125,3.63,0,2.7,8834240,0.00010508
sf,125,3.63,1,0.9,6654960,8.17789e-05
sf,125,3.63,1,1.2,7801460,9.00108e-05
sf,125,3.63,1,1.5,9028380,9.69891e-05
sf,125,3.63,1,1.8,1.03025e+07,0.000103717
sf,125,3.63,1,2.1,1.16176e+07,0.000112608
sf,125,3.63,1,2.4,1.2962e+07,0.000122076
sf,125,3.63,1,2.7,1.43172e+07,0.000129607
sf,125,3.63,2,0.9,1.09763e+07,9.19259e-05
sf,125,3.63,2,1.2,1.28921e+07,9.99831e-05
sf,125,3.63,2,1.5,1.49521e+07,0.000109112
sf,125,3.63,2,1.8,1.70996e+07,0.000118741
sf,125,3.63,2,2.1,1.93358e+07,0.000129544
sf,125,3.63,2,2.4,2.16221e+07,0.000139727
sf,125,3.63,2,2.7,2.39174e+07,0.000149368
sf,125,3.63,3,0.9,1.78534e+07,0.000115541
sf,125,3.63,3,1.2,2.10478e+07,0.000126835
sf,125,3.63,3,1.5,2.44858e+07,0.000139475
sf,125,3.63,3,1.8,2.80855e+07,0.000152556
sf,125,3.63,3,2.1,3.17868e+07,0.000168872
sf,125,3.63,3,2.4,3.56423e+07,0.000182449
sf,125,3.63,3,2.7,3.96167e+07,0.000196627
sf,125,3.63,4,0.9,3.12293e+07,0.000128043
sf,125,3.63,4,1.2,3.68836e+07,0.000141829
sf,125,3.63,4,1.5,4.30452e+07,0.00015749
sf,125,3.63,4,1.8,4.94908e+07,0.00017464
sf,125,3.63,4,2.1,5.62378e+07,0.000189551
sf,125,3.63,4,2.4,6.31867e+07,0.000208062
sf,125,3.63,4,2.7,7.04031e+07,0.000223769
sf,125,3.63,5,0.9,5.17636e+07,0.000170778
sf,125,3.63,5,1.2,6.14826e+07,0.00019192
sf,125,3.63,5,1.5,7.2151e+07,0.000217012
sf,125,3.63,5,1.8,8.34743e+07,0.000238799
sf,125,3.63,5,2.1,9.54056e+07,0.000264183
sf,125,3.63,5,2.4,1.07744e+08,0.000289646
sf,125,3.63,5,2.7,1.20689e+08,0.000316006
sf,125,3.63,6,0.9,8.95156e+07,0.000236309
sf,125,3.63,6,1.2,1.07235e+08,0.000268052
sf,125,3.63,6,1.5,1.26916e+08,0.000301545
sf,125,3.63,6,1.8,1.48021e+08,0.000341776
sf,125,3.63,6,2.1,1.70252e+08,0.000376984
sf,125,3.63,6,2.4,1.93434e+08,0.00041524
sf,125,3.63,6,2.7,2.17447e+08,0.000455222
sf,125,3.63,7,0.9,1.5543e+08,0.000347719
sf,125,3.63,7,1.2,1.87652e+08,0.000397417
sf,125,3.63,7,1.5,2.23162e+08,0.00045372
sf,125,3.63,7,1.8,2.60668e+08,0.000509607
sf,125,3.63,7,2.1,2.99495e+08,0.000564173
sf,125,3.63,7,2.4,3.39001e+08,0.000622241
sf,125,3.63,7,2.7,3.78751e+08,0.000682342
ss,-40,2.97,0,0.9,4522980,3.57379e-05
ss,-40,2.97,0,1.2,5339460,3.87025e-05
ss,-40,2.97,0,1.5,6265140,4.32113e-05
ss,-40,2.97,0,1.8,7230850,4.70348e-05
ss,-40,2.97,0,2.1,8203590,5.20241e-05
ss,-40,2.97,0,2.4,9230630,5.63779e-05
ss,-40,2.97,0,2.7,1.02865e+07,6.12228e-05
ss,-40,2.97,1,0.9,7413480,4.29524e-05
ss,-40,2.97,1,1.2,8777470,4.78787e-05
ss,-40,2.97,1,1.5,1.03102e+07,5.27474e-05
ss,-40,2.97,1,1.8,1.19088e+07,5.85024e-05
ss,-40,2.97,1,2.1,1.35851e+07,6.55336e-05
ss,-40,2.97,1,2.4,1.53039e+07,7.17971e-05
ss,-40,2.97,1,2.7,1.70704e+07,7.71689e-05
ss,-40,2.97,2,0.9,1.26884e+07,4.92175e-05
ss,-40,2.97,2,1.2,1.50582e+07,5.55569e-05
ss,-40,2.97,2,1.5,1.7713e+07,6.16811e-05
ss,-40,2.97,2,1.8,2.04943e+07,6.87153e-05
ss,-40,2.97,2,2.1,2.35065e+07,7.61968e-05
ss,-40,2.97,2,2.4,2.64658e+07,8.32127e-05
ss,-40,2.97,2,2.7,2.96413e+07,9.12048e-05
ss,-40,2.97,3,0.9,2.10807e+07,6.45e-05
ss,-40,2.97,3,1.2,2.50875e+07,7.29444e-05
ss,-40,2.97,3,1.5,2.96298e+07,8.28882e-05
ss,-40,2.97,3,1.8,3.43863e+07,9.34543e-05
ss,-40,2.97,3,2.1,3.9427e+07,0.000103645
ss,-40,2.97,3,2.4,4.46678e+07,0.000114319
ss,-40,2.97,3,2.7,4.99575e+07,0.000125325
ss,-40,2.97,4,0.9,3.56793e+07,7.06407e-05
ss,-40,2.97,4,1.2,4.25788e+07,8.01093e-05
ss,-40,2.97,4,1.5,5.03997e+07,9.17456e-05
ss,-40,2.97,4,1.8,5.87861e+07,0.000103554
ss,-40,2.97,4,2.1,6.75017e+07,0.000115692
ss,-40,2.97,4,2.4,7.64832e+07,0.000127634
ss,-40,2.97,4,2.7,8.56934e+07,0.000140749
ss,-40,2.97,5,0.9,6.04264e+07,9.89722e-05
ss,-40,2.97,5,1.2,7.23801e+07,0.000114584
ss,-40,2.97,5,1.5,8.58982e+07,0.000131436
ss,-40,2.97,5,1.8,1.00223e+08,0.000148034
ss,-40,2.97,5,2.1,1.1517e+08,0.000167625
ss,-40,2.97,5,2.4,1.30204e+08,0.000184499
ss,-40,2.97,5,2.7,1.45775e+08,0.00020364
ss,-40,2.97,6,0.9,1.07118e+08,0.000143193
ss,-40,2.97,6,1.2,1.28032e+08,0.000166009
ss,-40,2.97,6,1.5,1.51364e+08,0.000192067
ss,-40,2.97,6,1.8,1.75678e+08,0.00021743
ss,-40,2.97,6,2.1,2.00436e+08,0.000244341
ss,-40,2.97,6,2.4,2.2536e+08,0.000270861
ss,-40,2.97,6,2.7,2.50396e+08,0.00029844
ss,-40,2.97,7,0.9,1.80597e+08,0.000216533
ss,-40,2.97,7,1.2,2.14289e+08,0.000252122
ss,-40,2.97,7,1.5,2.51166e+08,0.000290269
ss,-40,2.97,7,1.8,2.88694e+08,0.000329224
ss,-40,2.97,7,2.1,3.26036e+08,0.000368703
ss,-40,2.97,7,2.4,3.62973e+08,0.000409691
ss,-40,2.97,7,2.7,3.99278e+08,0.000447782
ss,-40,3.30,0,0.9,4008650,3.9115e-05
ss,-40,3.30,0,1.2,4718750,4.23936e-05
ss,-40,3.30,0,1.5,5492120,4.64798e-05
ss,-40,3.30,0,1.8,6314460,5.24261e-05
ss,-40,3.30,0,2.1,7140130,5.51109e-05
ss,-40,3.30,0,2.4,8008560,6.06092e-05
ss,-40,3.30,0,2.7,8873760,6.41043e-05
ss,-40,3.30,1,0.9,6487180,4.63956e-05
ss,-40,3.30,1,1.2,7626550,5.15042e-05
ss,-40,3.30,1,1.5,8897770,5.69709e-05
ss,-40,3.30,1,1.8,1.02442e+07,6.38113e-05
ss,-40,3.30,1,2.1,1.16087e+07,6.89573e-05
ss,-40,3.30,1,2.4,1.30558e+07,7.57612e-05
ss,-40,3.30,1,2.7,1.44589e+07,8.13053e-05
ss,-40,3.30,2,0.9,1.09696e+07,5.34138e-05
ss,-40,3.30,2,1.2,1.29214e+07,5.92234e-05
ss,-40,3.30,2,1.5,1.50975e+07,6.57497e-05
ss,-40,3.30,2,1.8,1.7391e+07,7.22624e-05
ss,-40,3.30,2,2.1,1.97966e+07,8.07998e-05
ss,-40,3.30,2,2.4,2.2217e+07,8.73773e-05
ss,-40,3.30,2,2.7,2.47422e+07,9.62535e-05
ss,-40,3.30,3,0.9,1.7913e+07,6.81292e-05
ss,-40,3.30,3,1.2,2.11722e+07,7.71283e-05
ss,-40,3.30,3,1.5,2.48428e+07,8.76129e-05
ss,-40,3.30,3,1.8,2.86914e+07,9.84764e-05
ss,-40,3.30,3,2.1,3.27885e+07,0.000108498
ss,-40,3.30,3,2.4,3.68726e+07,0.000121084
